City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
518,Poli,TZ,-3.3333,36.8,60.78,93,90,4.32,overcast clouds,2022-03-24 00:55:16
519,Vostok,RU,46.4856,135.8833,32.9,74,12,1.21,few clouds,2022-03-24 00:55:16
520,Cabedelo,BR,-6.9811,-34.8339,77.67,82,89,11.36,light rain,2022-03-24 00:55:16
521,Pinotepa Nacional,MX,16.3167,-98.0167,76.71,72,0,3.29,clear sky,2022-03-24 00:55:17
522,Northam,GB,51.0333,-4.2167,47.39,71,10,4.99,clear sky,2022-03-24 00:55:17
523,Bathsheba,BB,13.2167,-59.5167,79.41,73,40,20.71,scattered clouds,2022-03-24 00:55:17
524,Pechenga,RU,69.5259,31.1703,24.53,83,100,14.65,overcast clouds,2022-03-24 00:55:18
525,Skeldon,GY,5.8833,-57.1333,75.45,93,88,5.37,overcast clouds,2022-03-24 00:55:18
526,Mattawa,US,46.7379,-119.9028,66.81,48,0,20.0,clear sky,2022-03-24 00:55:18
527,Port Lincoln,AU,-34.7333,135.8667,65.71,50,22,10.2,few clouds,2022-03-24 00:55:19
528,Bridlington,GB,54.0831,-0.1919,48.0,90,6,1.99,clear sky,2022-03-24 00:55:19
529,Pimentel,PE,-6.8367,-79.9342,70.63,79,21,17.67,few clouds,2022-03-24 00:55:19
530,Singkang,MY,2.1006,102.7994,80.29,80,21,3.02,few clouds,2022-03-24 00:55:20
531,Berdigestyakh,RU,62.0989,126.6992,18.93,90,100,5.39,overcast clouds,2022-03-24 00:55:20
532,Mumford,GH,5.2618,-0.759,80.55,85,16,7.09,light rain,2022-03-24 00:55:20
533,Tilichiki,RU,60.4667,166.1,21.69,81,100,3.27,overcast clouds,2022-03-24 00:55:21
534,Xinzhou,CN,38.4092,112.7333,49.78,46,100,0.45,overcast clouds,2022-03-24 00:55:21
535,Samarai,PG,-10.6167,150.6667,86.09,68,13,10.47,few clouds,2022-03-24 00:55:21
536,Marsala,IT,37.7966,12.4352,47.89,60,0,6.08,clear sky,2022-03-24 00:55:21
537,San Policarpo,PH,12.1791,125.5072,81.68,81,6,10.65,clear sky,2022-03-24 00:55:22
538,San Carlos De Bariloche,AR,-41.1456,-71.3082,44.35,61,40,17.27,scattered clouds,2022-03-24 00:55:22
539,Borgarnes,IS,64.5383,-21.9206,44.65,95,100,7.11,light rain,2022-03-24 00:55:22
540,Mocuba,MZ,-16.8392,36.9856,68.59,98,7,2.75,clear sky,2022-03-24 00:55:23
541,Kisangani,CD,0.5167,25.2,69.06,98,100,2.55,overcast clouds,2022-03-24 00:55:23
542,Boralday,KZ,43.3578,76.8594,31.86,86,100,8.95,overcast clouds,2022-03-24 00:55:23
543,Toppenish,US,46.3774,-120.3087,66.81,44,1,17.92,clear sky,2022-03-24 00:55:24
544,Kargopol,RU,61.5071,38.9456,28.89,92,100,7.38,overcast clouds,2022-03-24 00:55:24
545,Kembe,CF,4.6228,21.8865,72.12,73,81,3.62,broken clouds,2022-03-24 00:55:24
546,Komsomolskiy,UZ,40.4272,71.7189,39.92,87,75,6.91,broken clouds,2022-03-24 00:55:25
547,Moriones,PH,15.4608,120.4664,84.83,64,99,5.32,overcast clouds,2022-03-24 00:55:25
548,Sao Felix Do Xingu,BR,-6.6447,-51.995,72.59,98,97,2.46,overcast clouds,2022-03-24 00:55:25
549,Half Moon Bay,US,37.4636,-122.4286,73.89,75,40,18.41,mist,2022-03-24 00:55:26
550,Khani,GE,41.9563,42.9566,36.97,86,100,5.68,overcast clouds,2022-03-24 00:55:26
551,Caninde De Sao Francisco,BR,-9.66,-37.7894,75.92,84,100,6.38,overcast clouds,2022-03-24 00:53:09
552,Riosucio,CO,5.4216,-75.7032,59.99,98,100,1.77,overcast clouds,2022-03-24 00:55:26
553,Dunedin,NZ,-45.8742,170.5036,60.8,65,100,13.0,overcast clouds,2022-03-24 00:51:32
554,Isla Mujeres,MX,21.2311,-86.731,82.17,77,5,13.71,clear sky,2022-03-24 00:55:27
555,Cangzhou,CN,38.3167,116.8667,53.22,67,100,14.27,overcast clouds,2022-03-24 00:55:27
556,Sorland,NO,67.667,12.6934,36.61,69,99,21.21,overcast clouds,2022-03-24 00:55:27
557,Impfondo,CG,1.6381,18.0667,74.71,59,35,2.62,scattered clouds,2022-03-24 00:55:28
558,Pyay,MM,18.8167,95.2167,76.75,77,89,1.39,overcast clouds,2022-03-24 00:55:28
559,Dudinka,RU,69.4058,86.1778,7.63,99,99,8.72,overcast clouds,2022-03-24 00:55:28
560,Nouakchott,MR,18.0858,-15.9785,67.93,69,0,15.66,clear sky,2022-03-24 00:53:31
561,Ullapool,GB,57.8987,-5.1604,42.35,69,14,4.94,few clouds,2022-03-24 00:55:29
562,Aykhal,RU,66.0,111.5,0.99,87,84,4.18,broken clouds,2022-03-24 00:55:29
563,Tygda,RU,53.1167,126.3333,26.22,85,89,5.91,overcast clouds,2022-03-24 00:55:29
564,Sept-Iles,CA,50.2001,-66.3821,28.92,46,0,6.91,clear sky,2022-03-24 00:55:30
565,Korla,CN,41.7597,86.1469,44.78,37,100,14.99,overcast clouds,2022-03-24 00:55:33
566,Kudahuvadhoo,MV,2.6708,72.8944,82.74,66,24,14.74,few clouds,2022-03-24 00:55:33
567,Soyo,AO,-6.1349,12.3689,79.75,91,18,5.53,few clouds,2022-03-24 00:55:33
568,La Sarre,CA,48.8002,-79.1996,31.73,80,100,12.73,overcast clouds,2022-03-24 00:55:34
569,Lima,PE,-12.0432,-77.0282,66.45,77,0,12.66,clear sky,2022-03-24 00:55:34
570,Healdsburg,US,38.6105,-122.8692,81.9,54,62,4.0,broken clouds,2022-03-24 00:55:15
571,Martapura,ID,-3.4167,114.85,80.69,89,98,3.44,overcast clouds,2022-03-24 00:55:35
572,Chaumont,FR,48.1167,5.1333,44.65,70,0,2.44,clear sky,2022-03-24 00:55:35
573,Baikunthpur,IN,23.25,82.55,69.48,14,10,1.7,clear sky,2022-03-24 00:55:35
574,Usinsk,RU,65.9939,57.5281,9.43,94,89,13.29,overcast clouds,2022-03-24 00:55:35
575,Kharp,RU,66.8014,65.8081,11.57,89,100,8.48,overcast clouds,2022-03-24 00:55:36
576,Hereford,GB,52.0568,-2.7148,52.95,78,20,4.0,few clouds,2022-03-24 00:55:36
577,Pachino,IT,36.7186,15.0907,51.44,60,0,6.64,clear sky,2022-03-24 00:55:36
578,Iroquois Falls,CA,48.7669,-80.6831,30.87,84,100,12.24,overcast clouds,2022-03-24 00:55:37
579,Mnogovershinnyy,RU,53.9353,139.9242,24.67,70,1,4.21,clear sky,2022-03-24 00:55:37
580,Jiwani,PK,25.05,61.7417,75.76,71,0,8.46,clear sky,2022-03-24 00:55:37
581,The Valley,AI,18.217,-63.0578,78.66,78,20,10.36,few clouds,2022-03-24 00:55:38
582,Kamenka,RU,51.3223,42.7678,31.5,87,100,6.89,overcast clouds,2022-03-24 00:55:38
583,Cooma,AU,-36.2333,149.1333,62.37,72,40,12.66,scattered clouds,2022-03-24 00:55:38
584,Almere,NL,52.3703,5.2141,48.06,82,0,4.25,clear sky,2022-03-24 00:55:23
585,Howard Springs,AU,-12.497,131.047,89.87,82,66,1.34,broken clouds,2022-03-24 00:55:39
586,Rafaela,AR,-31.2503,-61.4867,71.01,71,98,1.01,overcast clouds,2022-03-24 00:55:39
587,Conway,US,35.0887,-92.4421,50.85,54,0,8.05,clear sky,2022-03-24 00:54:19
588,Poum,NC,-20.2333,164.0167,79.97,76,98,4.59,overcast clouds,2022-03-24 00:55:39
589,Moranbah,AU,-22.0016,148.0466,85.42,38,9,10.33,clear sky,2022-03-24 00:55:40
590,De Haan,BE,51.272,3.0429,52.14,81,0,1.14,clear sky,2022-03-24 00:55:40
591,Broken Hill,AU,-31.95,141.4333,65.91,45,75,11.5,broken clouds,2022-03-24 00:55:40
592,Whitehorse,CA,60.7161,-135.0538,39.02,49,75,17.0,broken clouds,2022-03-24 00:50:59
593,Betare Oya,CM,5.6,14.0833,73.6,43,100,0.74,overcast clouds,2022-03-24 00:55:41
594,Contamana,PE,-7.3333,-75.0167,78.44,75,69,2.91,broken clouds,2022-03-24 00:55:41
595,Sabha,LY,27.0377,14.4283,49.62,33,0,10.54,clear sky,2022-03-24 00:55:41
596,Zhigansk,RU,66.7697,123.3711,15.64,92,100,11.12,light snow,2022-03-24 00:55:42
597,Cuauhtemoc,MX,28.4167,-106.8667,52.79,11,0,10.89,clear sky,2022-03-24 00:52:46
598,Sioux Lookout,CA,50.1001,-91.917,32.07,93,75,6.91,broken clouds,2022-03-24 00:55:42
599,Dryden,CA,49.7833,-92.7503,32.29,93,100,9.22,overcast clouds,2022-03-24 00:51:01
600,Alyangula,AU,-13.8483,136.4192,82.27,89,75,3.44,broken clouds,2022-03-24 00:55:42
601,Lindi,TZ,-10.0,39.7167,73.49,98,100,4.34,overcast clouds,2022-03-24 00:55:43
602,Hovd,MN,48.0056,91.6419,18.54,27,99,4.65,overcast clouds,2022-03-24 00:55:43
603,Da Nang,VN,16.0678,108.2208,76.98,83,100,9.22,overcast clouds,2022-03-24 00:55:44
604,Coari,BR,-4.085,-63.1414,75.27,95,100,2.55,overcast clouds,2022-03-24 00:55:44
605,Luwingu,ZM,-10.2621,29.9271,60.78,98,94,2.68,overcast clouds,2022-03-24 00:55:44
606,Nivala,FI,63.9167,24.9667,40.68,88,39,12.75,scattered clouds,2022-03-24 00:55:44
607,Iracoubo,GF,5.4802,-53.2011,77.11,91,99,12.37,overcast clouds,2022-03-24 00:55:45
608,Bagepalli,IN,13.7847,77.7931,72.99,78,26,3.09,scattered clouds,2022-03-24 00:55:45
609,Palmeira Das Missoes,BR,-27.8994,-53.3136,63.52,98,100,7.85,light rain,2022-03-24 00:55:45
610,Ljubinje,BA,42.9508,18.0886,56.03,64,0,5.99,clear sky,2022-03-24 00:55:46
611,Okato,NZ,-39.2,173.8833,66.9,85,100,16.44,light rain,2022-03-24 00:55:46
612,Keokuk,US,40.3973,-91.3849,43.32,100,100,9.22,light rain,2022-03-24 00:55:46
613,Kosh-Agach,RU,50.0,88.6667,-7.96,82,100,2.64,overcast clouds,2022-03-24 00:55:47
614,Marmande,FR,44.5,0.1667,46.51,65,0,6.96,clear sky,2022-03-24 00:53:31
615,Maxixe,MZ,-23.8597,35.3472,71.4,89,6,1.41,clear sky,2022-03-24 00:55:47
616,Yeppoon,AU,-23.1333,150.7333,82.18,56,17,9.33,few clouds,2022-03-24 00:55:47
617,Murshidabad,IN,24.1833,88.2667,73.72,62,1,7.76,clear sky,2022-03-24 00:55:48
618,Pativilca,PE,-10.7,-77.7833,69.48,83,100,7.43,overcast clouds,2022-03-24 00:55:48
619,Iskateley,RU,67.6803,53.1512,8.8,90,78,10.29,broken clouds,2022-03-24 00:55:48
620,Melioratorov,RU,57.2107,65.6077,28.78,80,40,22.37,scattered clouds,2022-03-24 00:55:49
621,Togur,RU,58.3631,82.8265,15.19,96,100,3.87,overcast clouds,2022-03-24 00:55:49
622,Borazjan,IR,29.2666,51.2159,75.15,17,77,4.74,broken clouds,2022-03-24 00:55:49
623,Elat,IL,29.5581,34.9482,53.44,35,1,6.91,clear sky,2022-03-24 00:55:50
624,Vega De Alatorre,MX,20.0333,-96.6333,67.91,79,100,5.93,overcast clouds,2022-03-24 00:55:50
625,Malinovoye Ozero,RU,51.6753,79.7825,20.89,93,99,15.08,overcast clouds,2022-03-24 00:55:50
626,Ambilobe,MG,-13.2,49.05,74.43,96,6,2.1,clear sky,2022-03-24 00:55:51
627,Ulkan,RU,57.243,107.3223,25.57,92,100,5.77,light snow,2022-03-24 00:55:51
628,Bom Jesus,BR,-9.0744,-44.3586,78.62,68,84,1.19,broken clouds,2022-03-24 00:55:51
629,Kayerkan,RU,69.3497,87.7602,6.53,77,73,8.77,broken clouds,2022-03-24 00:55:52
630,Hecelchakan,MX,20.1667,-90.1333,77.25,81,100,3.0,overcast clouds,2022-03-24 00:55:52
631,Jaru,BR,-10.4389,-62.4664,74.71,96,100,2.51,moderate rain,2022-03-24 00:51:19
632,Necochea,AR,-38.5473,-58.7368,67.23,88,100,14.05,moderate rain,2022-03-24 00:50:58
633,Lodwar,KE,3.1191,35.5973,83.88,48,87,3.89,overcast clouds,2022-03-24 00:55:52
634,Aljezur,PT,37.3191,-8.8033,53.96,93,100,10.31,overcast clouds,2022-03-24 00:55:53
635,Panguna,PG,-6.3164,155.4848,82.69,58,90,2.89,overcast clouds,2022-03-24 00:55:53
636,Olinda,BR,-8.0089,-34.8553,78.53,89,75,10.36,broken clouds,2022-03-24 00:55:53
637,Vershino-Darasunskiy,RU,52.35,115.5167,18.64,81,100,3.04,overcast clouds,2022-03-24 00:55:54
638,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,74.86,83,98,4.85,overcast clouds,2022-03-24 00:55:54
639,Miquelon,PM,47.0975,-56.3814,33.91,78,26,23.78,scattered clouds,2022-03-24 00:55:54
640,Kasganj,IN,27.8167,78.65,73.04,12,25,1.81,scattered clouds,2022-03-24 00:55:55
641,Glendive,US,47.1053,-104.7125,56.82,24,0,9.22,clear sky,2022-03-24 00:55:55
642,Arbagar,RU,51.9438,116.2805,20.64,74,100,4.07,overcast clouds,2022-03-24 00:55:55
643,Kirakira,SB,-10.4544,161.9205,83.64,75,100,2.33,overcast clouds,2022-03-24 00:55:56
644,General Pico,AR,-35.6566,-63.7568,50.63,85,100,13.85,overcast clouds,2022-03-24 00:55:56
645,Tubuala,PA,9.5167,-79.0333,78.93,82,19,9.95,few clouds,2022-03-24 00:55:56
646,Jalu,LY,29.0331,21.5482,50.14,64,0,8.7,clear sky,2022-03-24 00:55:57
647,Sakakah,SA,29.9697,40.2064,49.57,38,0,7.7,clear sky,2022-03-24 00:55:57
648,Vila Franca Do Campo,PT,37.7167,-25.4333,61.2,71,14,3.13,few clouds,2022-03-24 00:55:57
649,Tshikapa,CD,-6.4167,20.8,69.1,90,53,2.64,broken clouds,2022-03-24 00:55:58
650,Virginia Beach,US,36.8529,-75.978,68.02,92,75,12.66,broken clouds,2022-03-24 00:52:51
651,Sitka,US,57.0531,-135.33,42.69,75,100,6.91,overcast clouds,2022-03-24 00:55:58
652,Armizonskoye,RU,55.9461,67.6736,32.77,93,100,24.45,light snow,2022-03-24 00:55:58
653,Mbabane,SZ,-26.3167,31.1333,55.63,77,0,5.37,clear sky,2022-03-24 00:55:59
654,Farah,AF,32.5,62.5,54.91,40,0,4.16,clear sky,2022-03-24 00:55:59
655,Mangai,CD,-4.05,19.5333,71.91,84,93,1.54,overcast clouds,2022-03-24 00:56:00
656,Makokou,GA,0.5738,12.8642,70.47,89,84,2.51,light rain,2022-03-24 00:56:00
657,Honiara,SB,-9.4333,159.95,82.24,80,94,1.32,heavy intensity rain,2022-03-24 00:51:59
658,Randolph,US,35.7001,-79.8164,69.51,84,100,12.66,overcast clouds,2022-03-24 00:56:00
659,Mahuva,IN,21.0914,71.7622,82.36,24,95,10.25,overcast clouds,2022-03-24 00:56:00
660,Kelvington,CA,52.1667,-103.5343,31.23,87,98,11.03,overcast clouds,2022-03-24 00:56:01
661,Canon City,US,38.441,-105.2424,55.56,15,0,12.66,clear sky,2022-03-24 00:56:01
662,Iqaluit,CA,63.7506,-68.5145,13.73,66,100,12.66,overcast clouds,2022-03-24 00:56:02
663,Comodoro Rivadavia,AR,-45.8667,-67.5,46.26,71,0,5.75,clear sky,2022-03-24 00:56:02
664,Oistins,BB,13.0667,-59.5333,78.89,73,40,20.71,scattered clouds,2022-03-24 00:56:02
665,Sheopur,IN,25.6667,76.7,78.53,18,81,4.38,broken clouds,2022-03-24 00:56:03
666,Mikuni,JP,36.2171,136.1519,49.91,62,41,4.45,scattered clouds,2022-03-24 00:56:03
667,Yorosso,ML,12.3536,-4.7761,83.64,12,10,5.66,clear sky,2022-03-24 00:56:03
668,Adilcevaz,TR,38.8039,42.7342,30.67,94,99,2.37,light snow,2022-03-24 00:56:04
669,Salamanca,ES,40.8333,-6.0,45.0,90,15,18.88,few clouds,2022-03-24 00:53:43
670,Vallenar,CL,-28.5708,-70.7581,69.37,51,0,1.57,clear sky,2022-03-24 00:56:04
671,Qaqortoq,GL,60.7167,-46.0333,20.3,85,100,5.7,overcast clouds,2022-03-24 00:56:05
672,Oksfjord,NO,70.2396,22.3479,24.87,93,81,6.8,broken clouds,2022-03-24 00:56:05
673,Kiraoli,IN,27.15,77.7833,77.77,15,95,5.77,overcast clouds,2022-03-24 00:56:05
674,Sechura,PE,-5.5569,-80.8222,73.27,68,23,17.92,few clouds,2022-03-24 00:56:06
675,Yumen,CN,40.2833,97.2,34.81,42,100,19.26,overcast clouds,2022-03-24 00:56:06
676,Port Macquarie,AU,-31.4333,152.9167,72.9,94,100,4.61,light rain,2022-03-24 00:56:06
677,Agadez,NE,19.75,10.25,64.33,15,5,9.26,clear sky,2022-03-24 00:56:07
678,Walvis Bay,NA,-22.9575,14.5053,65.08,88,0,8.05,light rain,2022-03-24 00:56:07
679,Elko,US,41.0002,-115.5012,64.42,32,0,5.01,clear sky,2022-03-24 00:53:26
680,Giyon,ET,8.5333,37.9833,61.68,72,97,7.54,light rain,2022-03-24 00:56:07
681,Bonthe,SL,7.5264,-12.505,77.18,91,7,4.38,clear sky,2022-03-24 00:56:08
682,Marsh Harbour,BS,26.5412,-77.0636,76.03,79,95,14.9,overcast clouds,2022-03-24 00:56:08
683,Matagami,CA,49.7502,-77.6328,33.91,37,0,5.75,clear sky,2022-03-24 00:56:08
684,Dwarka,IN,22.2394,68.9678,75.06,77,9,15.35,clear sky,2022-03-24 00:56:09
685,Ponta Delgada,PT,37.7333,-25.6667,61.5,72,75,4.61,broken clouds,2022-03-24 00:56:09
686,Kangaatsiaq,GL,68.3065,-53.4641,-12.86,97,31,8.23,scattered clouds,2022-03-24 00:56:09
687,Tocopilla,CL,-22.092,-70.1979,68.4,72,17,8.57,few clouds,2022-03-24 00:51:53
688,Caravelas,BR,-17.7125,-39.2481,73.94,90,100,4.52,overcast clouds,2022-03-24 00:56:10
689,Novo Aripuana,BR,-5.1206,-60.3797,74.68,98,100,2.04,heavy intensity rain,2022-03-24 00:56:10
690,Pasighat,IN,28.0667,95.3333,72.05,71,100,4.29,overcast clouds,2022-03-24 00:56:10
691,Ossora,RU,59.2353,163.0719,22.96,73,93,3.6,overcast clouds,2022-03-24 00:56:11
692,Callaway,US,30.153,-85.5699,65.95,81,100,8.01,overcast clouds,2022-03-24 00:56:11
693,Thap Than,TH,15.4606,99.8917,82.27,71,100,2.91,overcast clouds,2022-03-24 00:56:11
694,Khonsa,IN,27.0167,95.5667,70.56,54,64,1.5,broken clouds,2022-03-24 00:56:12
695,Kindu,CD,-2.95,25.95,67.46,97,96,1.81,overcast clouds,2022-03-24 00:56:12
